pais,codigo_iso,anio,tipo_ganado,cabezas_ganado,produccion_carne_ton,produccion_leche_lt,emisiones_ch4_ton_co2eq,intensidad_emisiones,eficiencia_carne,flag_emision_extrema,flag_eficiencia_anomala,flag_leche_no_aplica,temperatura_promedio,temperatura_maxima,temperatura_minima,precipitacion_total,humedad_relativa_promedio,dias_con_heladas,meses_estres_hidrico,indice_aridez,n_eventos_total_regiones,ev_granizo,ev_helada_tardia,ev_incendios,ev_inundacion,ev_ola_calor,ev_sequia_extrema,ev_sequia_moderada,ev_sequia_severa,ev_tormenta_severa,flag_anio_eventos_extremos,tiene_subsidio_activo,reg_bienestar_animal,reg_deforestacion,reg_emisiones_ganaderas,reg_etanol_mezcla,reg_pesticidas_neonicotinoides,reg_reservas_legales,reg_rotacion_cultivos,reg_uso_agua,acuerdo_Acuerdo_Mercosur,acuerdo_Acuerdo_Paris,acuerdo_Convenio_Biodiversidad,acuerdo_ODS_2030,acuerdo_Protocolo_Kyoto,acuerdo_TLCAN,objetivo_reduccion_emisiones_pct,flag_sin_clima,precio_referencia_usd,ingreso_bruto_usd,margen_pct,beneficio_neto_usd
México,MEX,2018,caprino,16387548,427882,374786996.0,2886106,0.176,0.0261,0,0,0,13.3,19.1,1.6,442.0,60.0,110.0,11.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,1797104400.0,0.14,251594616.00000003
México,MEX,2019,bovino,21874167,3148741,1456962206.0,6987809,0.319,0.1439,0,0,0,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,12878602589.28,0.17,2189362440.1776004
México,MEX,2019,porcino,19875726,823048,,11579502,0.583,0.0414,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,2073965733.2800002,0.14,290355202.6592001
México,MEX,2019,avicola,1383812294,2512713,,11169454,0.008,0.0018,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,4020340800.0,0.14,562847712.0
México,MEX,2019,ovino,16614677,14273,97327578.0,2311333,0.139,0.0009,0,0,1,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,64228500.0,0.14,8991990.0
México,MEX,2019,caprino,24773930,501847,663034925.0,10599361,0.428,0.0203,0,0,0,18.6,24.2,7.9,489.0,55.0,99.0,8.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,2107757400.0,0.14,295086036.0
México,MEX,2020,bovino,12535203,443969,10413409767.0,3444995,0.275,0.0354,0,0,0,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4090.08,1815868727.52,0.14,254221621.8528
México,MEX,2020,porcino,4395374,976278,,13616187,3.098,0.2221,1,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,2519.86,2460083881.08,0.14,344411743.35120004
México,MEX,2020,avicola,1035853533,958817,,15917104,0.015,0.0009,0,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,1600.0,1534107200.0,0.14,214775008.00000003
México,MEX,2020,ovino,18180971,496996,401223271.0,5569344,0.306,0.0273,0,0,1,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4500.0,2236482000.0,0.14,313107480.0
México,MEX,2020,caprino,4997828,224414,595457731.0,7103652,1.421,0.0449,0,0,0,12.0,17.7,1.2,427.0,69.0,80.0,10.0,9.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,0,4200.0,942538800.0,0.14,131955432.00000001
Kenia,KEN,2011,bovino,44351801,998413,204374528.0,25974829,0.586,0.0225,0,0,0,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,4083589043.04,0.1,408358904.304
Kenia,KEN,2011,porcino,14672435,2833354,,8301858,0.566,0.1931,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,7139655410.440001,0.13,928155203.3572001
Kenia,KEN,2011,avicola,475099695,716154,,26776851,0.056,0.0015,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,1145846400.0,0.1,114584640.0
Kenia,KEN,2011,ovino,4768200,406730,102847535.0,10432192,2.188,0.0853,0,0,1,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,1830285000.0,0.1,183028500.0
Kenia,KEN,2011,caprino,17511137,49983,83513681.0,235557,0.013,0.0029,0,0,0,21.9,36.1,7.6,1055.0,51.0,11.0,1.0,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,209928600.0,0.1,20992860.0
Kenia,KEN,2012,bovino,25429307,3795870,5835299128.0,29970474,1.179,0.1493,0,0,0,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,15525411969.6,0.13,2018303556.048
Kenia,KEN,2012,porcino,9887823,507247,,4403899,0.445,0.0513,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,1278191425.42,0.1,127819142.54200001
Kenia,KEN,2012,avicola,379295758,207856,,20581555,0.054,0.0005,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,332569600.0,0.1,33256960.0
Kenia,KEN,2012,ovino,17671443,308976,272845308.0,7258197,0.411,0.0175,0,0,1,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,1390392000.0,0.1,139039200.0
Kenia,KEN,2012,caprino,14174966,188484,445483088.0,3389279,0.239,0.0133,0,0,0,20.6,30.9,10.8,440.0,52.0,90.0,11.0,5.93,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,791632800.0,0.1,79163280.0
Kenia,KEN,2013,bovino,3837167,1828274,9845038240.0,42559055,11.091,0.4765,1,0,0,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,7477786921.92,0.1,747778692.192
Kenia,KEN,2013,porcino,11733265,1249586,,3164444,0.27,0.1065,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,3148781777.96,0.1,314878177.796
Kenia,KEN,2013,avicola,291212806,1106003,,15523451,0.053,0.0038,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,1769604800.0,0.1,176960480.0
Kenia,KEN,2013,ovino,6620040,180468,569077400.0,5142789,0.777,0.0273,0,0,1,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,812106000.0,0.1,81210600.0
Kenia,KEN,2013,caprino,3502155,474980,120647396.0,4630981,1.322,0.1356,0,0,0,23.9,33.3,13.8,939.0,45.0,22.0,0.0,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,1994916000.0,0.13,259339080.0
Kenia,KEN,2014,bovino,16227233,5105433,3536511915.0,3091945,0.191,0.3146,0,0,0,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,20881629404.64,0.13,2714611822.6032
Kenia,KEN,2014,porcino,2111691,2722743,,10969161,5.194,1.0,1,1,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,6860931175.9800005,0.1,686093117.598
Kenia,KEN,2014,avicola,9453129,1302869,,33533413,3.547,0.1378,1,0,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,2084590400.0,0.1,208459040.0
Kenia,KEN,2014,ovino,12947802,115964,157374286.0,10069934,0.778,0.009,0,0,1,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,521838000.0,0.1,52183800.0
Kenia,KEN,2014,caprino,15014568,278817,67926889.0,7734279,0.515,0.0186,0,0,0,25.7,32.6,17.5,634.0,54.0,20.0,4.0,6.85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,1171031400.0,0.1,117103140.0
Kenia,KEN,2015,bovino,7790528,984647,5736089309.0,17390832,2.232,0.1264,0,0,0,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,4027285001.7599998,0.1,402728500.176
Kenia,KEN,2015,porcino,5810868,1447243,,14581559,2.509,0.2491,1,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,3646849745.98,0.1,364684974.59800005
Kenia,KEN,2015,avicola,445975051,2090897,,4278221,0.01,0.0047,0,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,3345435200.0,0.1,334543520.0
Kenia,KEN,2015,ovino,7180758,369216,38156283.0,5340328,0.744,0.0514,0,0,1,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,1661472000.0,0.1,166147200.0
Kenia,KEN,2015,caprino,12915344,171137,278214288.0,9946551,0.77,0.0133,0,0,0,15.3,24.6,2.1,1257.0,55.0,67.0,1.0,22.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,718775400.0,0.1,71877540.0
Kenia,KEN,2016,bovino,7788965,3509494,5817872638.0,10095317,1.296,0.4506,0,0,0,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,14354111219.52,0.13,1866034458.5376
Kenia,KEN,2016,porcino,22621320,1800224,,4644960,0.205,0.0796,0,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,4536312448.64,0.1,453631244.8640001
Kenia,KEN,2016,avicola,639409699,1669975,,19795076,0.031,0.0026,0,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,2671960000.0,0.1,267196000.0
Kenia,KEN,2016,ovino,329706,139100,76331987.0,10320932,31.303,0.4219,1,0,1,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,625950000.0,0.1,62595000.0
Kenia,KEN,2016,caprino,8034060,386667,113468183.0,4914781,0.612,0.0481,0,0,0,10.7,19.1,-1.6,1249.0,79.0,96.0,3.0,32.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,1624001400.0,0.1,162400140.0
Kenia,KEN,2017,bovino,31067233,1501277,6902781978.0,18506956,0.596,0.0483,0,0,0,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4090.08,6140343032.16,0.1,614034303.216
Kenia,KEN,2017,porcino,4294202,2798283,,18379872,4.28,0.6516,1,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,2519.86,7051281400.38,0.1,705128140.0380001
Kenia,KEN,2017,avicola,207364604,95794,,13980875,0.067,0.0005,0,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1600.0,153270400.0,0.1,15327040.0
Kenia,KEN,2017,ovino,16608758,288062,99108635.0,2733472,0.165,0.0173,0,0,1,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4500.0,1296279000.0,0.1,129627900.0
Kenia,KEN,2017,caprino,8657816,318511,199128852.0,9651532,1.115,0.0368,0,0,0,23.1,37.3,14.5,430.0,83.0,77.0,12.0,5.17,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,4200.0,1337746200.0,0.1,133774620.0
Kenia,KEN,2018,bovino,33099936,5577954,5561401611.0,28675455,0.866,0.1685,0,0,0,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,4090.08,22814278096.32,0.17,3878427276.3744
Kenia,KEN,2018,porcino,11542424,3251143,,9678221,0.838,0.2817,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,2519.86,8192425199.9800005,0.17,1392712283.9966002
Kenia,KEN,2018,avicola,705059473,960069,,21917369,0.031,0.0014,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,1600.0,1536110400.0,0.14,215055456.00000003
Kenia,KEN,2018,ovino,14681984,145005,47012554.0,3421962,0.233,0.0099,0,0,1,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,4500.0,652522500.0,0.14,91353150.00000001
Kenia,KEN,2018,caprino,9483256,220205,234980488.0,5441078,0.574,0.0232,0,0,0,19.5,32.6,10.8,430.0,59.0,97.0,11.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0,4200.0,924861000.0,0.14,129480540.00000001
Kenia,KEN,2019,bovino,37260910,1289780,6379350087.0,28283096,0.759,0.0346,0,0,0,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4090.08,5275303382.4,0.14,738542473.536
Kenia,KEN,2019,porcino,11006725,1601496,,11153414,1.013,0.1455,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,2519.86,4035545710.5600004,0.17,686042770.7952001
Kenia,KEN,2019,avicola,1307361238,1536575,,40245308,0.031,0.0012,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,1600.0,2458520000.0,0.14,344192800.00000006
Kenia,KEN,2019,ovino,13984497,271915,187889348.0,3431829,0.245,0.0194,0,0,1,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4500.0,1223617500.0,0.14,171306450.00000003
Kenia,KEN,2019,caprino,7836886,234992,100123008.0,6035402,0.77,0.03,0,0,0,18.1,26.3,5.1,851.0,65.0,59.0,3.0,13.06,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4200.0,986966400.0,0.14,138175296.0
Kenia,KEN,2020,bovino,24424215,2416153,7745269254.0,30784107,1.26,0.0989,0,0,0,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4090.08,9882259062.24,0.14,1383516268.7136002
Kenia,KEN,2020,porcino,15063113,1850694,,7063841,0.469,0.1229,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,2519.86,4663489782.84,0.14,652888569.5976001
Kenia,KEN,2020,avicola,80941638,899065,,23457934,0.29,0.0111,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,1600.0,1438504000.0,0.14,201390560.00000003
Kenia,KEN,2020,ovino,11637271,344027,446515147.0,879430,0.076,0.0296,0,0,1,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4500.0,1548121500.0,0.14,216737010.00000003
Kenia,KEN,2020,caprino,16418889,143988,365676683.0,3442955,0.21,0.0088,0,0,0,22.0,35.7,9.1,938.0,64.0,111.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,4200.0,604749600.0,0.14,84664944.00000001
Nueva Zelanda,NZL,2011,bovino,43726295,992740,1442181973.0,42338030,0.968,0.0227,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4090.08,4060386019.2,0.1,406038601.92
Nueva Zelanda,NZL,2011,porcino,1250445,1748970,,2083941,1.667,1.0,0,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2519.86,4407159544.2,0.13,572930740.746
Nueva Zelanda,NZL,2011,avicola,370930726,867896,,27629667,0.074,0.0023,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1600.0,1388633600.0,0.1,138863360.0
Nueva Zelanda,NZL,2011,ovino,2168043,346536,26292979.0,8755123,4.038,0.1598,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4500.0,1559412000.0,0.1,155941200.0
Nueva Zelanda,NZL,2011,caprino,18155978,109877,84942888.0,9157388,0.504,0.0061,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4200.0,461483400.0,0.1,46148340.0
Nueva Zelanda,NZL,2012,bovino,48690732,1954472,5843992254.0,28461103,0.585,0.0401,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4090.08,7993946837.76,0.1,799394683.776
Nueva Zelanda,NZL,2012,porcino,9551861,169775,,1193548,0.125,0.0178,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2519.86,427809231.5,0.1,42780923.150000006
Nueva Zelanda,NZL,2012,avicola,836515670,1240921,,4575169,0.005,0.0015,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1600.0,1985473600.0,0.1,198547360.0
Nueva Zelanda,NZL,2012,ovino,16356553,27228,84455418.0,4860157,0.297,0.0017,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4500.0,122526000.0,0.1,12252600.0
Nueva Zelanda,NZL,2012,caprino,7496135,324365,400197560.0,4100601,0.547,0.0433,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4200.0,1362333000.0,0.1,136233300.0
Nueva Zelanda,NZL,2013,bovino,10376632,3593380,7935608976.0,10942137,1.054,0.3463,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4090.08,14697211670.4,0.13,1910637517.152
Nueva Zelanda,NZL,2013,porcino,9140682,436173,,1705728,0.187,0.0477,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2519.86,1099094895.78,0.1,109909489.57800001
Nueva Zelanda,NZL,2013,avicola,851530989,1727847,,29155067,0.034,0.002,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1600.0,2764555200.0,0.1,276455520.0
Nueva Zelanda,NZL,2013,ovino,776033,13600,426043049.0,9817863,12.651,0.0175,1,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4500.0,61200000.0,0.07,4284000.0
Nueva Zelanda,NZL,2013,caprino,5712525,61174,438645210.0,11067510,1.937,0.0107,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4200.0,256930800.0,0.1,25693080.0
Nueva Zelanda,NZL,2014,bovino,14950465,2842273,8164752187.0,31450643,2.104,0.1901,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,4090.08,11625123951.84,0.13,1511266113.7392
Nueva Zelanda,NZL,2014,porcino,1349763,1434847,,5349533,3.963,1.0,1,1,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2519.86,3615613561.42,0.1,361561356.142
Nueva Zelanda,NZL,2014,avicola,117088147,709070,,24943104,0.213,0.0061,0,0,1,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1600.0,1134512000.0,0.1,113451200.0
